alarm_id,incident_description,network_region,technology_type,severity,outage_duration,device_vendor,resolution_notes,timestamp,service_impact
ALM_000089,LTE network in South India experiencing medium severity incident: Unknown cause. Service affected: Data session timeouts. Device vendor: Juniper.,South India,LTE,medium,48,Juniper,"Incident resolved by performing: Verify power supply specifications, Power cycle base station, Clear processor memory cache, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-04-28 19:51:00,Data session timeouts
ALM_000090,LTE network in North India experiencing medium severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Huawei.,North India,LTE,medium,52,Huawei,"Incident resolved by performing: Inspect optical fiber continuity, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-08-14 01:37:00,M2M connectivity loss
ALM_000091,Fiber network in South India experiencing low severity incident: OTDR reading anomaly. Service affected: Emergency call drops. Device vendor: Huawei.,South India,Fiber,low,26,Huawei,"Incident resolved by performing: Reboot network controller, Verify power supply specifications, Check spectrum analyzer readings, Power cycle base station. Root cause verified and preventive measures implemented.",2023-10-04 11:33:00,Emergency call drops
ALM_000092,Microwave network in West India experiencing medium severity incident: Modulation quality degradation. Service affected: M2M connectivity loss. Device vendor: Juniper.,West India,Microwave,medium,10,Juniper,"Incident resolved by performing: Clear processor memory cache, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-03-14 07:55:00,M2M connectivity loss
ALM_000093,Microwave network in East India experiencing low severity incident: Modulation quality degradation. Service affected: Roaming service unavailable. Device vendor: Juniper.,East India,Microwave,low,27,Juniper,"Incident resolved by performing: Inspect optical fiber continuity, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-03-05 14:23:00,Roaming service unavailable
ALM_000094,Fiber network in Central India experiencing critical severity incident: OTDR reading anomaly. Service affected: IoT data transmission failures. Device vendor: Nokia.,Central India,Fiber,critical,192,Nokia,"Incident resolved by performing: Clear processor memory cache, Validate antenna alignment, Verify power supply specifications, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-01-13 19:56:00,IoT data transmission failures
ALM_000095,GSM network in North India experiencing info severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Nokia.,North India,GSM,info,5,Nokia,"Incident resolved by performing: Reboot network controller, Review recent configuration changes, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-01-24 01:19:00,M2M connectivity loss
ALM_000096,4G network in North India experiencing info severity incident: DNS resolution timeout. Service affected: Emergency call drops. Device vendor: Cisco.,North India,4G,info,14,Cisco,"Incident resolved by performing: Reboot network controller, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-10-28 23:46:00,Emergency call drops
ALM_000097,LTE network in East India experiencing medium severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Juniper.,East India,LTE,medium,8,Juniper,"Incident resolved by performing: Inspect optical fiber continuity, Verify power supply specifications, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-08-16 14:15:00,M2M connectivity loss
ALM_000098,Microwave network in Central India experiencing critical severity incident: Modulation quality degradation. Service affected: Roaming service unavailable. Device vendor: Ericsson.,Central India,Microwave,critical,231,Ericsson,"Incident resolved by performing: Check RF parameters configuration, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-02-16 21:13:00,Roaming service unavailable
ALM_000099,Fiber network in South India experiencing high severity incident: Optical signal degradation. Service affected: Voice call failures. Device vendor: Huawei.,South India,Fiber,high,115,Huawei,"Incident resolved by performing: Check RF parameters configuration, Perform traffic engineering reroute, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-02-05 17:13:00,Voice call failures
ALM_000100,5G network in North India experiencing high severity incident: Power supply failure in base station. Service affected: Roaming service unavailable. Device vendor: Huawei.,North India,5G,high,90,Huawei,"Incident resolved by performing: Check RF parameters configuration, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-03-31 03:42:00,Roaming service unavailable
ALM_000101,GSM network in North India experiencing low severity incident: Unknown cause. Service affected: Roaming service unavailable. Device vendor: Cisco.,North India,GSM,low,25,Cisco,"Incident resolved by performing: Perform traffic engineering reroute, Verify power supply specifications, Check spectrum analyzer readings, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-01-27 04:47:00,Roaming service unavailable
ALM_000102,Microwave network in Central India experiencing low severity incident: Modulation quality degradation. Service affected: Voice call failures. Device vendor: Huawei.,Central India,Microwave,low,21,Huawei,"Incident resolved by performing: Check spectrum analyzer readings, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-04-24 19:02:00,Voice call failures
ALM_000103,GSM network in North India experiencing medium severity incident: Unknown cause. Service affected: Data session timeouts. Device vendor: Ericsson.,North India,GSM,medium,43,Ericsson,"Incident resolved by performing: Check RF parameters configuration, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-08-07 21:06:00,Data session timeouts
ALM_000104,Fiber network in East India experiencing info severity incident: Optical amplifier malfunction. Service affected: Emergency call drops. Device vendor: Cisco.,East India,Fiber,info,17,Cisco,"Incident resolved by performing: Review recent configuration changes, Validate antenna alignment, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-11-16 20:37:00,Emergency call drops
ALM_000105,Microwave network in Central India experiencing high severity incident: Modulation quality degradation. Service affected: IoT data transmission failures. Device vendor: Samsung.,Central India,Microwave,high,70,Samsung,"Incident resolved by performing: Validate antenna alignment, Reboot network controller. Root cause verified and preventive measures implemented.",2023-12-26 03:54:00,IoT data transmission failures
