alarm_id,incident_description,network_region,technology_type,severity,outage_duration,device_vendor,resolution_notes,timestamp,service_impact
A100196,Core authentication service failures,Pune,Core Network,Medium,63,Cisco,Restarted authentication cluster,2025-01-03 01:00:00,27619 users affected
A100197,Core authentication service failures,Pune,Fiber,High,85,Huawei,Restarted authentication cluster,2025-01-03 01:15:00,28468 users affected
A100198,Fiber latency spike between backbone nodes,Chennai,5G,High,126,Ericsson,Re-routed traffic through alternate path,2025-01-03 01:30:00,4899 users affected
A100199,Core authentication service failures,Mumbai,IMS,Low,194,Ericsson,Restarted authentication cluster,2025-01-03 01:45:00,24921 users affected
A100200,Intermittent voice service degradation,Chennai,Core Network,Critical,148,Huawei,Adjusted radio and QoS parameters,2025-01-03 02:00:00,22103 users affected
A100201,Core authentication service failures,Delhi,IMS,Critical,189,Huawei,Restarted authentication cluster,2025-01-03 02:15:00,3871 users affected
A100202,Radio link failures across sectors,Mumbai,Core Network,Low,134,Nokia,Replaced faulty radio module,2025-01-03 02:30:00,14442 users affected
A100203,Increased call drops after configuration update,Chennai,Fiber,Medium,147,Juniper,Rolled back configuration and monitored KPIs,2025-01-03 02:45:00,24588 users affected
A100204,Multiple BTS synchronization failures,Kochi,IMS,High,221,Juniper,Reconfigured timing source and synchronization settings,2025-01-03 03:00:00,37263 users affected
A100205,5G users unable to establish data sessions,Delhi,5G,High,173,Nokia,Restarted packet gateway and validated connectivity,2025-01-03 03:15:00,45947 users affected
A100206,Packet gateway overload during peak traffic,Pune,5G,High,84,Nokia,Added capacity and balanced traffic,2025-01-03 03:30:00,22770 users affected
A100207,Fiber latency spike between backbone nodes,Mumbai,5G,High,107,Ericsson,Re-routed traffic through alternate path,2025-01-03 03:45:00,5060 users affected
A100208,DNS resolution issues impacting services,Pune,4G,Medium,112,Huawei,Updated DNS configuration and cache,2025-01-03 04:00:00,30230 users affected
A100209,Packet gateway overload during peak traffic,Kochi,5G,High,203,Ericsson,Added capacity and balanced traffic,2025-01-03 04:15:00,37697 users affected
A100210,Fiber latency spike between backbone nodes,Chennai,Fiber,Low,163,Cisco,Re-routed traffic through alternate path,2025-01-03 04:30:00,3761 users affected
A100211,Core authentication service failures,Delhi,4G,Medium,118,Juniper,Restarted authentication cluster,2025-01-03 04:45:00,27643 users affected
A100212,Increased call drops after configuration update,Kochi,Core Network,Medium,33,Juniper,Rolled back configuration and monitored KPIs,2025-01-03 05:00:00,19062 users affected
A100213,Packet gateway overload during peak traffic,Bangalore,5G,Low,106,Nokia,Added capacity and balanced traffic,2025-01-03 05:15:00,39777 users affected
A100214,Packet gateway overload during peak traffic,Delhi,Fiber,Critical,201,Huawei,Added capacity and balanced traffic,2025-01-03 05:30:00,9493 users affected
A100215,Increased call drops after configuration update,Mumbai,4G,Low,196,Cisco,Rolled back configuration and monitored KPIs,2025-01-03 05:45:00,28723 users affected
A100216,DNS resolution issues impacting services,Pune,5G,High,133,Cisco,Updated DNS configuration and cache,2025-01-03 06:00:00,37116 users affected
A100217,5G users unable to establish data sessions,Pune,IMS,Medium,122,Cisco,Restarted packet gateway and validated connectivity,2025-01-03 06:15:00,5602 users affected
A100218,Intermittent voice service degradation,Delhi,5G,Medium,168,Cisco,Adjusted radio and QoS parameters,2025-01-03 06:30:00,27873 users affected
A100219,5G users unable to establish data sessions,Ahmedabad,Fiber,Critical,48,Ericsson,Restarted packet gateway and validated connectivity,2025-01-03 06:45:00,41009 users affected
A100220,Core authentication service failures,Kochi,Core Network,High,67,Juniper,Restarted authentication cluster,2025-01-03 07:00:00,29052 users affected
A100221,Increased call drops after configuration update,Pune,4G,Medium,84,Huawei,Rolled back configuration and monitored KPIs,2025-01-03 07:15:00,49377 users affected
A100222,Fiber latency spike between backbone nodes,Jaipur,IMS,Low,167,Nokia,Re-routed traffic through alternate path,2025-01-03 07:30:00,7972 users affected
A100223,Radio link failures across sectors,Mumbai,4G,Medium,214,Ericsson,Replaced faulty radio module,2025-01-03 07:45:00,42799 users affected
A100224,Fiber latency spike between backbone nodes,Mumbai,5G,Medium,49,Nokia,Re-routed traffic through alternate path,2025-01-03 08:00:00,39978 users affected
A100225,Backhaul congestion detected,Ahmedabad,IMS,Medium,149,Juniper,Applied traffic engineering optimization,2025-01-03 08:15:00,38476 users affected
A100226,Radio link failures across sectors,Mumbai,Core Network,Critical,165,Ericsson,Replaced faulty radio module,2025-01-03 08:30:00,21218 users affected
A100227,Backhaul congestion detected,Kochi,5G,Medium,82,Huawei,Applied traffic engineering optimization,2025-01-03 08:45:00,18501 users affected
A100228,DNS resolution issues impacting services,Bangalore,5G,Low,123,Huawei,Updated DNS configuration and cache,2025-01-03 09:00:00,30116 users affected
A100229,Packet gateway overload during peak traffic,Kochi,IMS,Low,226,Juniper,Added capacity and balanced traffic,2025-01-03 09:15:00,6417 users affected
A100230,Core authentication service failures,Bangalore,Core Network,Medium,146,Juniper,Restarted authentication cluster,2025-01-03 09:30:00,48925 users affected
A100231,Multiple BTS synchronization failures,Mumbai,5G,Medium,126,Cisco,Reconfigured timing source and synchronization settings,2025-01-03 09:45:00,33357 users affected
A100232,Increased call drops after configuration update,Chennai,IMS,High,219,Nokia,Rolled back configuration and monitored KPIs,2025-01-03 10:00:00,23007 users affected
A100233,5G users unable to establish data sessions,Jaipur,IMS,Medium,117,Juniper,Restarted packet gateway and validated connectivity,2025-01-03 10:15:00,29297 users affected
A100234,Fiber latency spike between backbone nodes,Kolkata,Core Network,Medium,239,Huawei,Re-routed traffic through alternate path,2025-01-03 10:30:00,19039 users affected
A100235,Intermittent voice service degradation,Pune,5G,Low,166,Huawei,Adjusted radio and QoS parameters,2025-01-03 10:45:00,42921 users affected
A100236,Increased call drops after configuration update,Delhi,IMS,High,103,Nokia,Rolled back configuration and monitored KPIs,2025-01-03 11:00:00,19121 users affected
A100237,Radio link failures across sectors,Pune,Fiber,Low,174,Cisco,Replaced faulty radio module,2025-01-03 11:15:00,9768 users affected
A100238,Fiber latency spike between backbone nodes,Jaipur,Core Network,High,26,Huawei,Re-routed traffic through alternate path,2025-01-03 11:30:00,20788 users affected
A100239,Fiber latency spike between backbone nodes,Jaipur,5G,High,217,Cisco,Re-routed traffic through alternate path,2025-01-03 11:45:00,48916 users affected
A100240,DNS resolution issues impacting services,Mumbai,4G,Medium,97,Huawei,Updated DNS configuration and cache,2025-01-03 12:00:00,20741 users affected
A100241,Backhaul congestion detected,Chennai,Fiber,Low,40,Ericsson,Applied traffic engineering optimization,2025-01-03 12:15:00,10654 users affected
A100242,DNS resolution issues impacting services,Jaipur,5G,High,218,Huawei,Updated DNS configuration and cache,2025-01-03 12:30:00,48907 users affected
A100243,Intermittent voice service degradation,Mumbai,4G,Low,101,Juniper,Adjusted radio and QoS parameters,2025-01-03 12:45:00,10609 users affected
A100244,Fiber latency spike between backbone nodes,Pune,4G,High,16,Cisco,Re-routed traffic through alternate path,2025-01-03 13:00:00,27426 users affected
A100245,Intermittent voice service degradation,Hyderabad,IMS,Medium,196,Nokia,Adjusted radio and QoS parameters,2025-01-03 13:15:00,29920 users affected
A100246,Packet gateway overload during peak traffic,Hyderabad,Fiber,Critical,205,Juniper,Added capacity and balanced traffic,2025-01-03 13:30:00,31237 users affected
A100247,Backhaul congestion detected,Jaipur,IMS,Medium,77,Cisco,Applied traffic engineering optimization,2025-01-03 13:45:00,25526 users affected
A100248,Fiber latency spike between backbone nodes,Mumbai,Fiber,High,210,Ericsson,Re-routed traffic through alternate path,2025-01-03 14:00:00,40127 users affected
A100249,Backhaul congestion detected,Jaipur,5G,Critical,146,Huawei,Applied traffic engineering optimization,2025-01-03 14:15:00,7223 users affected
A100250,Increased call drops after configuration update,Jaipur,4G,High,74,Cisco,Rolled back configuration and monitored KPIs,2025-01-03 14:30:00,29946 users affected
A100251,Increased call drops after configuration update,Pune,5G,Critical,61,Cisco,Rolled back configuration and monitored KPIs,2025-01-03 14:45:00,30065 users affected
A100252,5G users unable to establish data sessions,Kolkata,5G,Medium,100,Huawei,Restarted packet gateway and validated connectivity,2025-01-03 15:00:00,15951 users affected
A100253,Multiple BTS synchronization failures,Pune,4G,Low,30,Nokia,Reconfigured timing source and synchronization settings,2025-01-03 15:15:00,47338 users affected
A100254,5G users unable to establish data sessions,Mumbai,Core Network,Medium,217,Cisco,Restarted packet gateway and validated connectivity,2025-01-03 15:30:00,31462 users affected
A100255,Intermittent voice service degradation,Delhi,4G,Low,25,Nokia,Adjusted radio and QoS parameters,2025-01-03 15:45:00,1745 users affected
A100256,DNS resolution issues impacting services,Kolkata,5G,Critical,160,Huawei,Updated DNS configuration and cache,2025-01-03 16:00:00,35088 users affected
A100257,Multiple BTS synchronization failures,Kolkata,IMS,Medium,17,Cisco,Reconfigured timing source and synchronization settings,2025-01-03 16:15:00,16126 users affected
A100258,Increased call drops after configuration update,Kochi,IMS,Low,236,Ericsson,Rolled back configuration and monitored KPIs,2025-01-03 16:30:00,33256 users affected
A100259,DNS resolution issues impacting services,Delhi,Core Network,High,188,Ericsson,Updated DNS configuration and cache,2025-01-03 16:45:00,9909 users affected
A100260,Intermittent voice service degradation,Mumbai,5G,Medium,151,Juniper,Adjusted radio and QoS parameters,2025-01-03 17:00:00,27800 users affected
A100261,Radio link failures across sectors,Jaipur,IMS,Low,139,Juniper,Replaced faulty radio module,2025-01-03 17:15:00,36156 users affected
A100262,5G users unable to establish data sessions,Kolkata,Fiber,Medium,125,Huawei,Restarted packet gateway and validated connectivity,2025-01-03 17:30:00,3353 users affected
A100263,5G users unable to establish data sessions,Hyderabad,5G,Medium,22,Juniper,Restarted packet gateway and validated connectivity,2025-01-03 17:45:00,23096 users affected
A100264,Radio link failures across sectors,Pune,4G,Low,95,Cisco,Replaced faulty radio module,2025-01-03 18:00:00,36283 users affected
A100265,Backhaul congestion detected,Chennai,Core Network,High,212,Ericsson,Applied traffic engineering optimization,2025-01-03 18:15:00,9337 users affected
A100266,Packet gateway overload during peak traffic,Bangalore,Fiber,Medium,207,Huawei,Added capacity and balanced traffic,2025-01-03 18:30:00,13572 users affected
A100267,DNS resolution issues impacting services,Ahmedabad,Fiber,Medium,213,Ericsson,Updated DNS configuration and cache,2025-01-03 18:45:00,36088 users affected
A100268,Multiple BTS synchronization failures,Pune,Fiber,Medium,225,Ericsson,Reconfigured timing source and synchronization settings,2025-01-03 19:00:00,3632 users affected
A100269,Radio link failures across sectors,Ahmedabad,Core Network,Medium,107,Huawei,Replaced faulty radio module,2025-01-03 19:15:00,49213 users affected
A100270,Fiber latency spike between backbone nodes,Jaipur,Fiber,Medium,132,Ericsson,Re-routed traffic through alternate path,2025-01-03 19:30:00,24574 users affected
A100271,Core authentication service failures,Jaipur,Fiber,Low,159,Huawei,Restarted authentication cluster,2025-01-03 19:45:00,12326 users affected
A100272,Increased call drops after configuration update,Delhi,Core Network,Low,174,Juniper,Rolled back configuration and monitored KPIs,2025-01-03 20:00:00,19875 users affected
A100273,Core authentication service failures,Ahmedabad,5G,Low,118,Huawei,Restarted authentication cluster,2025-01-03 20:15:00,23538 users affected
A100274,Intermittent voice service degradation,Bangalore,5G,Critical,75,Cisco,Adjusted radio and QoS parameters,2025-01-03 20:30:00,42408 users affected
A100275,Radio link failures across sectors,Mumbai,5G,Medium,196,Nokia,Replaced faulty radio module,2025-01-03 20:45:00,45025 users affected
A100276,Intermittent voice service degradation,Mumbai,5G,High,117,Nokia,Adjusted radio and QoS parameters,2025-01-03 21:00:00,2780 users affected
A100277,Radio link failures across sectors,Kochi,4G,Medium,150,Cisco,Replaced faulty radio module,2025-01-03 21:15:00,2622 users affected
A100278,Radio link failures across sectors,Kochi,4G,Medium,200,Juniper,Replaced faulty radio module,2025-01-03 21:30:00,5538 users affected
A100279,Radio link failures across sectors,Hyderabad,5G,Medium,171,Ericsson,Replaced faulty radio module,2025-01-03 21:45:00,18764 users affected
A100280,Fiber latency spike between backbone nodes,Chennai,Fiber,Medium,104,Huawei,Re-routed traffic through alternate path,2025-01-03 22:00:00,37309 users affected
A100281,Backhaul congestion detected,Ahmedabad,4G,Medium,161,Ericsson,Applied traffic engineering optimization,2025-01-03 22:15:00,19215 users affected
A100282,Fiber latency spike between backbone nodes,Ahmedabad,5G,Critical,120,Huawei,Re-routed traffic through alternate path,2025-01-03 22:30:00,11815 users affected
A100283,Radio link failures across sectors,Delhi,Fiber,High,145,Nokia,Replaced faulty radio module,2025-01-03 22:45:00,36031 users affected
